MOD13Q1,250m_16_days_NDVI,A2000177,2000-06-25,0.3063,0.7398,619.0425,0.4335,0.5685,0.0058,0.0759,1089,1089,100.0,2015138073610,0.5992
MOD13Q1,250m_16_days_EVI,A2000193,2000-07-11,0.1358,0.4636,304.3804,0.3278,0.2795,0.0019,0.044,1089,1089,100.0,2015138075354,0.2777
MOD13Q1,250m_16_days_NDVI,A2000193,2000-07-11,0.3021,0.7594,647.3496,0.4573,0.5944,0.0068,0.0822,1089,1089,100.0,2015138075354,0.6219
MOD13Q1,250m_16_days_EVI,A2000209,2000-07-27,0.1386,0.4926,317.4489,0.354,0.2915,0.002,0.045,1089,1089,100.0,2015138075247,0.3143
MOD13Q1,250m_16_days_NDVI,A2000209,2000-07-27,0.2941,0.7624,633.3113,0.4683,0.5816,0.0069,0.0828,1089,1089,100.0,2015138075247,0.6346
MOD13Q1,250m_16_days_EVI,A2000225,2000-08-12,0.1385,0.435,307.7121,0.2965,0.2826,0.0019,0.0433,1089,1089,100.0,2015138072322,0.3198
MOD13Q1,250m_16_days_NDVI,A2000225,2000-08-12,0.2861,0.77,639.556,0.4839,0.5873,0.0073,0.0852,1089,1089,100.0,2015138072322,0.6369
MOD13Q1,250m_16_days_EVI,A2000241,2000-08-28,0.1405,0.4351,313.0552,0.2946,0.2875,0.0023,0.0476,1089,1089,100.0,2015138080716,0.3987
MOD13Q1,250m_16_days_NDVI,A2000241,2000-08-28,0.2975,0.7655,650.1221,0.468,0.597,0.0067,0.082,1089,1089,100.0,2015138080716,0.6605
MOD13Q1,250m_16_days_EVI,A2000257,2000-09-13,0.1341,0.3977,298.3721,0.2636,0.274,0.0014,0.0377,1089,1089,100.0,2015139075225,0.2858
MOD13Q1,250m_16_days_NDVI,A2000257,2000-09-13,0.3027,0.7459,642.0656,0.4432,0.5896,0.0062,0.0785,1089,1089,100.0,2015139075225,0.6212
MOD13Q1,250m_16_days_EVI,A2000273,2000-09-29,0.1412,0.357,290.7801,0.2158,0.267,0.0013,0.0367,1089,1089,100.0,2015139075208,0.2729
MOD13Q1,250m_16_days_NDVI,A2000273,2000-09-29,0.2829,0.7889,664.6746,0.506,0.6104,0.0064,0.0802,1089,1089,100.0,2015139075208,0.6817
MOD13Q1,250m_16_days_EVI,A2000289,2000-10-15,0.1227,0.3838,326.4158,0.2611,0.2997,0.0021,0.0458,1089,1089,100.0,2015139084608,0.3389
MOD13Q1,250m_16_days_NDVI,A2000289,2000-10-15,0.3125,0.8405,713.9438,0.528,0.6556,0.0058,0.0762,1089,1089,100.0,2015139084608,0.7102
MOD13Q1,250m_16_days_EVI,A2000305,2000-10-31,0.127,0.3615,302.78,0.2345,0.2791,0.0018,0.0421,1089,1085,99.63,2015139074859,0.3296
MOD13Q1,250m_16_days_NDVI,A2000305,2000-10-31,0.327,0.839,735.4572,0.512,0.6778,0.0073,0.0856,1089,1085,99.63,2015139074859,0.7554
MOD13Q1,250m_16_days_EVI,A2000321,2000-11-16,0.149,0.5405,338.5174,0.3915,0.3628,0.0051,0.0713,1089,933,85.67,2015139221533,F
MOD13Q1,250m_16_days_NDVI,A2000321,2000-11-16,0.1427,0.7971,566.7834,0.6544,0.6075,0.014,0.1183,1089,933,85.67,2015139221533,F
MOD13Q1,250m_16_days_EVI,A2000337,2000-12-02,0.0318,0.5344,217.1617,0.5026,0.3208,0.0082,0.0904,1089,677,62.17,2015140093024,0.4285
MOD13Q1,250m_16_days_NDVI,A2000337,2000-12-02,0.1987,0.9794,450.3182,0.7807,0.6652,0.02,0.1415,1089,677,62.17,2015140093024,0.7404
MOD13Q1,250m_16_days_EVI,A2000353,2000-12-18,0.0422,0.6384,267.0086,0.5962,0.2608,0.0071,0.0843,1089,1024,94.03,2017285144120,0.4189
MOD13Q1,250m_16_days_NDVI,A2000353,2000-12-18,0.043,0.9914,482.4631,0.9484,0.4712,0.03,0.1732,1089,1024,94.03,2017285144120,0.6007
MOD13Q1,250m_16_days_EVI,A2001001,2001-01-01,0.0573,0.5351,361.4149,0.4778,0.34,0.0075,0.0868,1089,1063,97.61,2015140082009,0.3785
MOD13Q1,250m_16_days_NDVI,A2001001,2001-01-01,0.043,0.9914,567.4695,0.9484,0.5338,0.0302,0.1737,1089,1063,97.61,2015140082009,0.5041
MOD13Q1,250m_16_days_EVI,A2001017,2001-01-17,0.1169,0.5265,271.0171,0.4096,0.2905,0.0051,0.0715,1089,933,85.67,2015140092229,0.3354
MOD13Q1,250m_16_days_NDVI,A2001017,2001-01-17,0.0985,0.876,354.548,0.7775,0.38,0.0195,0.1398,1089,933,85.67,2015140092229,0.3831
MOD13Q1,250m_16_days_EVI,A2001033,2001-02-02,0.0817,0.4513,304.5416,0.3696,0.2849,0.004,0.0629,1089,1069,98.16,2015141153124,0.3548
MOD13Q1,250m_16_days_NDVI,A2001033,2001-02-02,0.0589,0.7064,452.3907,0.6475,0.4232,0.0215,0.1468,1089,1069,98.16,2015141153124,0.4494
MOD13Q1,250m_16_days_EVI,A2001049,2001-02-18,0.0475,0.6136,309.279,0.5661,0.285,0.0052,0.0719,1089,1085,99.63,2015142183242,0.3369
MOD13Q1,250m_16_days_NDVI,A2001049,2001-02-18,0.0354,0.7296,472.283,0.6942,0.4353,0.0188,0.1371,1089,1085,99.63,2015142183242,0.409
MOD13Q1,250m_16_days_EVI,A2001065,2001-03-06,0.1135,0.5029,329.6573,0.3894,0.3038,0.0057,0.0758,1089,1085,99.63,2015142183524,0.3712
MOD13Q1,250m_16_days_NDVI,A2001065,2001-03-06,0.15,0.8177,677.6338,0.6677,0.6245,0.0121,0.11,1089,1085,99.63,2015142183524,0.7586
MOD13Q1,250m_16_days_EVI,A2001081,2001-03-22,0.1245,0.5905,180.9114,0.466,0.2657,0.0028,0.0527,1089,681,62.53,2015142193938,0.235
MOD13Q1,250m_16_days_NDVI,A2001081,2001-03-22,0.2742,0.9403,369.2347,0.6661,0.5422,0.0097,0.0983,1089,681,62.53,2015142193938,0.4726
MOD13Q1,250m_16_days_EVI,A2001097,2001-04-07,0.0925,0.4239,276.1364,0.3314,0.291,0.0029,0.0534,1089,949,87.14,2015142195453,0.3108
MOD13Q1,250m_16_days_NDVI,A2001097,2001-04-07,0.14,0.8184,558.116,0.6784,0.5881,0.0086,0.0928,1089,949,87.14,2015142195453,0.6425
MOD13Q1,250m_16_days_EVI,A2001113,2001-04-23,0.1298,0.319,267.907,0.1892,0.246,0.0011,0.0336,1089,1089,100.0,2015142195327,0.268
MOD13Q1,250m_16_days_NDVI,A2001113,2001-04-23,0.3064,0.7344,605.6525,0.428,0.5562,0.0055,0.074,1089,1089,100.0,2015142195327,0.5945
MOD13Q1,250m_16_days_EVI,A2001129,2001-05-09,0.1515,0.386,319.6211,0.2345,0.2935,0.0017,0.0413,1089,1089,100.0,2015142064620,0.3084
MOD13Q1,250m_16_days_NDVI,A2001129,2001-05-09,0.3181,0.6973,604.9164,0.3792,0.5555,0.0045,0.0671,1089,1089,100.0,2015142064620,0.5935
MOD13Q1,250m_16_days_EVI,A2001145,2001-05-25,0.158,0.4341,318.7515,0.2761,0.2927,0.0019,0.0437,1089,1089,100.0,2015143102314,0.3208
MOD13Q1,250m_16_days_NDVI,A2001145,2001-05-25,0.2965,0.6931,596.3948,0.3966,0.5477,0.0045,0.0671,1089,1089,100.0,2015143102314,0.582
MOD13Q1,250m_16_days_EVI,A2001161,2001-06-10,0.1552,0.6503,284.068,0.4951,0.2628,0.0009,0.0308,1089,1081,99.27,2015143073814,0.2791
MOD13Q1,250m_16_days_NDVI,A2001161,2001-06-10,0.3127,0.8741,670.6871,0.5614,0.6204,0.0057,0.0755,1089,1081,99.27,2015143073814,0.6692
MOD13Q1,250m_16_days_EVI,A2001177,2001-06-26,0.1319,0.4254,303.5075,0.2935,0.2787,0.0022,0.0466,1089,1089,100.0,2015143093754,0.3019
MOD13Q1,250m_16_days_NDVI,A2001177,2001-06-26,0.277,0.7586,609.757,0.4816,0.5599,0.0057,0.0752,1089,1089,100.0,2015143093754,0.5738
MOD13Q1,250m_16_days_EVI,A2001193,2001-07-12,0.1397,0.4493,295.1199,0.3096,0.271,0.0015,0.0385,1089,1089,100.0,2015143124510,0.271
MOD13Q1,250m_16_days_NDVI,A2001193,2001-07-12,0.2832,0.7785,627.0007,0.4953,0.5758,0.0072,0.0846,1089,1089,100.0,2015143124510,0.6227
MOD13Q1,250m_16_days_EVI,A2001209,2001-07-28,0.11,0.4247,280.7948,0.3147,0.2578,0.0016,0.0398,1089,1089,100.0,2015143163947,0.2598
MOD13Q1,250m_16_days_NDVI,A2001209,2001-07-28,0.2647,0.7604,628.9316,0.4957,0.5775,0.007,0.0837,1089,1089,100.0,2015143163947,0.6
MOD13Q1,250m_16_days_EVI,A2001225,2001-08-13,0.1117,0.4391,285.207,0.3274,0.2619,0.0015,0.0383,1089,1089,100.0,2015144061240,0.285
MOD13Q1,250m_16_days_NDVI,A2001225,2001-08-13,0.2572,0.7492,615.3126,0.492,0.565,0.0067,0.0819,1089,1089,100.0,2015144061240,0.624
MOD13Q1,250m_16_days_EVI,A2001241,2001-08-29,0.1223,0.4114,290.2518,0.2891,0.2665,0.0015,0.0388,1089,1089,100.0,2015144055945,0.2728
MOD13Q1,250m_16_days_NDVI,A2001241,2001-08-29,0.2693,0.7617,631.6335,0.4924,0.58,0.0073,0.0855,1089,1089,100.0,2015144055945,0.6062
MOD13Q1,250m_16_days_EVI,A2001257,2001-09-14,0.1137,0.3919,279.1856,0.2782,0.2564,0.0012,0.035,1089,1089,100.0,2015144061502,0.2795
MOD13Q1,250m_16_days_NDVI,A2001257,2001-09-14,0.2873,0.8028,668.0428,0.5155,0.6134,0.007,0.0839,1089,1089,100.0,2015144061502,0.6527
MOD13Q1,250m_16_days_EVI,A2001273,2001-09-30,0.1213,0.3776,302.6035,0.2563,0.2779,0.0014,0.0375,1089,1089,100.0,2015144064540,0.3075
MOD13Q1,250m_16_days_NDVI,A2001273,2001-09-30,0.2862,0.7843,669.2237,0.4981,0.6145,0.0065,0.0806,1089,1089,100.0,2015144064540,0.6626
MOD13Q1,250m_16_days_EVI,A2001289,2001-10-16,0.111,0.4085,334.075,0.2975,0.3068,0.0026,0.0514,1089,1089,100.0,2015146025436,0.332
MOD13Q1,250m_16_days_NDVI,A2001289,2001-10-16,0.3318,0.8656,683.9211,0.5338,0.628,0.0049,0.0697,1089,1089,100.0,2015146025436,0.6868
MOD13Q1,250m_16_days_EVI,A2001305,2001-11-01,0.124,0.3837,325.575,0.2597,0.299,0.0017,0.0407,1089,1089,100.0,2015146023448,0.3595
MOD13Q1,250m_16_days_NDVI,A2001305,2001-11-01,0.3546,0.8355,763.4826,0.4809,0.7011,0.0062,0.0785,1089,1089,100.0,2015146023448,0.7834
MOD13Q1,250m_16_days_EVI,A2001321,2001-11-17,0.0021,0.5326,210.0192,0.5305,0.2436,0.0064,0.0798,1089,862,79.16,2015146040109,0.3513
MOD13Q1,250m_16_days_NDVI,A2001321,2001-11-17,0.0038,0.8196,286.733,0.8158,0.3326,0.03,0.1731,1089,862,79.16,2015146040109,0.3958
MOD13Q1,250m_16_days_EVI,A2001337,2001-12-03,0.055,0.6627,158.3132,0.6077,0.3141,0.0136,0.1166,1089,504,46.28,2015146032114,F
MOD13Q1,250m_16_days_NDVI,A2001337,2001-12-03,0.0657,0.9735,252.5561,0.9078,0.5011,0.0429,0.2072,1089,504,46.28,2015146032114,F
MOD13Q1,250m_16_days_EVI,A2001353,2001-12-19,0.0948,0.705,186.0334,0.6102,0.2484,0.0045,0.0673,1089,749,68.78,2015146084644,0.3309
MOD13Q1,250m_16_days_NDVI,A2001353,2001-12-19,0.0675,0.948,185.0869,0.8805,0.2471,0.0075,0.0867,1089,749,68.78,2015146084644,0.3454
MOD13Q1,250m_16_days_EVI,A2002001,2002-01-01,0.0905,0.4903,179.0804,0.3998,0.2427,0.0062,0.0788,1089,738,67.77,2015146150736,0.2892
MOD13Q1,250m_16_days_NDVI,A2002001,2002-01-01,0.0793,0.9763,369.9058,0.897,0.5012,0.0288,0.1697,1089,738,67.77,2015146150736,0.531
MOD13Q1,250m_16_days_EVI,A2002017,2002-01-17,0.0302,0.5787,160.0381,0.5485,0.2823,0.0137,0.1171,1089,567,52.07,2015146122501,0.3875
MOD13Q1,250m_16_days_NDVI,A2002017,2002-01-17,0.0352,0.8734,233.9082,0.8382,0.4125,0.0357,0.1889,1089,567,52.07,2015146122501,0.4277
MOD13Q1,250m_16_days_EVI,A2002033,2002-02-02,0.043,0.4829,277.0781,0.4399,0.2733,0.0049,0.0704,1089,1014,93.11,2015146145533,0.3619
MOD13Q1,250m_16_days_NDVI,A2002033,2002-02-02,0.0293,0.8451,374.1845,0.8158,0.369,0.0224,0.1498,1089,1014,93.11,2015146145533,0.4235
MOD13Q1,250m_16_days_EVI,A2002049,2002-02-18,0.0511,0.5681,257.2876,0.517,0.265,0.0058,0.0762,1089,971,89.16,2015146132053,0.2727
MOD13Q1,250m_16_days_NDVI,A2002049,2002-02-18,0.0373,0.8933,437.9149,0.856,0.451,0.028,0.1674,1089,971,89.16,2015146132053,0.3356
MOD13Q1,250m_16_days_EVI,A2002065,2002-03-06,0.0743,0.5253,92.7134,0.451,0.2619,0.0073,0.0853,1089,354,32.51,2015147120418,F
MOD13Q1,250m_16_days_NDVI,A2002065,2002-03-06,0.0742,0.955,141.1033,0.8808,0.3986,0.0293,0.1713,1089,354,32.51,2015147120418,F
MOD13Q1,250m_16_days_EVI,A2002081,2002-03-22,0.0092,0.4881,213.44,0.4789,0.2401,0.0042,0.0649,1089,889,81.63,2015147122635,F
MOD13Q1,250m_16_days_NDVI,A2002081,2002-03-22,0.0081,0.7647,449.6416,0.7566,0.5058,0.0178,0.1334,1089,889,81.63,2015147122635,F
MOD13Q1,250m_16_days_EVI,A2002097,2002-04-07,0.1138,0.3351,254.9734,0.2213,0.2341,0.0011,0.0338,1089,1089,100.0,2015147212358,0.2641
MOD13Q1,250m_16_days_NDVI,A2002097,2002-04-07,0.1945,0.7647,616.3268,0.5702,0.566,0.0069,0.0832,1089,1089,100.0,2015147212358,0.6615
MOD13Q1,250m_16_days_EVI,A2002113,2002-04-23,0.0873,0.3244,268.1734,0.2371,0.2463,0.0011,0.033,1089,1089,100.0,2015147212207,0.2629
MOD13Q1,250m_16_days_NDVI,A2002113,2002-04-23,0.2922,0.6505,558.7995,0.3583,0.5131,0.0038,0.0619,1089,1089,100.0,2015147212207,0.5519
MOD13Q1,250m_16_days_EVI,A2002129,2002-05-09,0.1282,0.3699,277.3342,0.2417,0.2547,0.0019,0.0435,1089,1089,100.0,2015147234001,0.2978
MOD13Q1,250m_16_days_NDVI,A2002129,2002-05-09,0.3075,0.7448,590.3571,0.4373,0.5421,0.0052,0.0724,1089,1089,100.0,2015147234001,0.5721
MOD13Q1,250m_16_days_EVI,A2002145,2002-05-25,0.1564,0.4251,296.1114,0.2687,0.2719,0.0016,0.0398,1089,1089,100.0,2015148102708,0.2703
MOD13Q1,250m_16_days_NDVI,A2002145,2002-05-25,0.3171,0.7692,588.6639,0.4521,0.5406,0.0058,0.076,1089,1089,100.0,2015148102708,0.5776
MOD13Q1,250m_16_days_EVI,A2002161,2002-06-10,0.1465,0.4159,308.256,0.2694,0.2831,0.002,0.0444,1089,1089,100.0,2015148093833,0.2951
MOD13Q1,250m_16_days_NDVI,A2002161,2002-06-10,0.3031,0.7391,597.3273,0.436,0.5485,0.0058,0.0759,1089,1089,100.0,2015148093833,0.5814
MOD13Q1,250m_16_days_EVI,A2002177,2002-06-26,0.1423,0.4439,319.0259,0.3016,0.293,0.002,0.0443,1089,1089,100.0,2015149001333,0.3043
MOD13Q1,250m_16_days_NDVI,A2002177,2002-06-26,0.2953,0.7562,618.121,0.4609,0.5676,0.0059,0.077,1089,1089,100.0,2015149001333,0.6136
MOD13Q1,250m_16_days_EVI,A2002193,2002-07-12,0.1532,0.423,303.9665,0.2698,0.2791,0.0014,0.0369,1089,1089,100.0,2015149034427,0.2747
MOD13Q1,250m_16_days_NDVI,A2002193,2002-07-12,0.3202,0.7677,647.8563,0.4475,0.5949,0.0059,0.0768,1089,1089,100.0,2015149034427,0.6235
MOD13Q1,250m_16_days_EVI,A2002209,2002-07-28,0.1331,0.4409,295.4712,0.3078,0.2713,0.0014,0.0371,1089,1089,100.0,2015149184105,0.2844
MOD13Q1,250m_16_days_NDVI,A2002209,2002-07-28,0.2956,0.7691,644.1877,0.4735,0.5915,0.0064,0.0798,1089,1089,100.0,2015149184105,0.6473
MOD13Q1,250m_16_days_EVI,A2002225,2002-08-13,0.1342,0.4096,288.9674,0.2754,0.2654,0.0012,0.0349,1089,1089,100.0,2015150025522,0.2668
MOD13Q1,250m_16_days_NDVI,A2002225,2002-08-13,0.2948,0.7669,641.7398,0.4721,0.5893,0.0065,0.0807,1089,1089,100.0,2015150025522,0.6323
MOD13Q1,250m_16_days_EVI,A2002241,2002-08-29,0.1218,0.414,289.9556,0.2922,0.2663,0.0013,0.0362,1089,1089,100.0,2015150202819,0.2862
MOD13Q1,250m_16_days_NDVI,A2002241,2002-08-29,0.2919,0.7756,653.6643,0.4837,0.6002,0.0067,0.0818,1089,1089,100.0,2015150202819,0.6703
MOD13Q1,250m_16_days_EVI,A2002257,2002-09-14,0.126,0.3773,296.6848,0.2513,0.2724,0.0013,0.0354,1089,1089,100.0,2015151081425,0.2878
MOD13Q1,250m_16_days_NDVI,A2002257,2002-09-14,0.2878,0.7783,656.4271,0.4905,0.6028,0.0062,0.079,1089,1089,100.0,2015151081425,0.6368
MOD13Q1,250m_16_days_EVI,A2002273,2002-09-30,0.1287,0.3617,294.6727,0.233,0.2706,0.0013,0.0355,1089,1089,100.0,2015151081248,0.2965
MOD13Q1,250m_16_days_NDVI,A2002273,2002-09-30,0.306,0.8171,707.2133,0.5111,0.6494,0.007,0.0834,1089,1089,100.0,2015151081248,0.6996
MOD13Q1,250m_16_days_EVI,A2002289,2002-10-16,0.1193,0.3432,293.4339,0.2239,0.2695,0.0013,0.0366,1089,1089,100.0,2015152035638,0.2951
MOD13Q1,250m_16_days_NDVI,A2002289,2002-10-16,0.2976,0.8063,700.9861,0.5087,0.6437,0.0068,0.0824,1089,1089,100.0,2015152035638,0.6927
MOD13Q1,250m_16_days_EVI,A2002305,2002-11-01,0.1277,0.3762,303.8146,0.2485,0.279,0.0017,0.0416,1089,1089,100.0,2015152041410,0.3153
MOD13Q1,250m_16_days_NDVI,A2002305,2002-11-01,0.3214,0.8207,707.6627,0.4993,0.6498,0.0067,0.0821,1089,1089,100.0,2015152041410,0.685
MOD13Q1,250m_16_days_EVI,A2002321,2002-11-17,0.1265,0.3898,314.4092,0.2633,0.2887,0.0021,0.0461,1089,1089,100.0,2015152181444,0.3282
MOD13Q1,250m_16_days_NDVI,A2002321,2002-11-17,0.3277,0.8396,754.0308,0.5119,0.6924,0.0071,0.0845,1089,1089,100.0,2015152181444,0.7576
MOD13Q1,250m_16_days_EVI,A2002337,2002-12-03,0.1132,0.4005,198.4583,0.2873,0.2429,0.002,0.0453,1089,817,75.02,2015153053123,0.2715
MOD13Q1,250m_16_days_NDVI,A2002337,2002-12-03,0.1971,0.7876,484.247,0.5905,0.5927,0.0134,0.1157,1089,817,75.02,2015153053123,0.6723
MOD13Q1,250m_16_days_EVI,A2002353,2002-12-19,-0.0075,0.6384,59.1081,0.6459,0.2985,0.0291,0.1707,1089,198,18.18,2015153025307,F
MOD13Q1,250m_16_days_NDVI,A2002353,2002-12-19,-0.0143,0.9936,84.2608,1.0079,0.4256,0.0618,0.2485,1089,198,18.18,2015153025307,F
MOD13Q1,250m_16_days_EVI,A2003001,2003-01-01,0.115,0.6021,300.9448,0.4871,0.3355,0.0086,0.0929,1089,897,82.37,2015153075228,0.4859
MOD13Q1,250m_16_days_NDVI,A2003001,2003-01-01,0.2057,0.9819,627.1996,0.7762,0.6992,0.0119,0.109,1089,897,82.37,2015153075228,0.8489
MOD13Q1,250m_16_days_EVI,A2003017,2003-01-17,0.0971,0.4747,256.1538,0.3776,0.2574,0.0042,0.0644,1089,995,91.37,2015154060520,0.205
MOD13Q1,250m_16_days_NDVI,A2003017,2003-01-17,0.224,0.9503,628.4484,0.7263,0.6316,0.0071,0.0845,1089,995,91.37,2015154060520,0.8532
MOD13Q1,250m_16_days_EVI,A2003033,2003-02-02,0.1055,0.3383,275.3849,0.2328,0.2529,0.0017,0.0417,1089,1089,100.0,2015156052634,0.302
MOD13Q1,250m_16_days_NDVI,A2003033,2003-02-02,0.3563,0.8207,724.2836,0.4644,0.6651,0.0056,0.0749,1089,1089,100.0,2015156052634,0.7121
MOD13Q1,250m_16_days_EVI,A2003049,2003-02-18,0.1122,0.3735,297.8037,0.2613,0.2735,0.0022,0.0474,1089,1089,100.0,2015156080223,0.3215
MOD13Q1,250m_16_days_NDVI,A2003049,2003-02-18,0.3272,0.8125,685.3344,0.4853,0.6293,0.0061,0.0784,1089,1089,100.0,2015156080223,0.705
MOD13Q1,250m_16_days_EVI,A2003065,2003-03-06,0.0455,0.3988,252.5556,0.3533,0.2513,0.0021,0.0458,1089,1005,92.29,2015156190721,0.2826
MOD13Q1,250m_16_days_NDVI,A2003065,2003-03-06,0.2356,0.801,620.3661,0.5654,0.6173,0.0071,0.0841,1089,1005,92.29,2015156190721,0.6632
MOD13Q1,250m_16_days_EVI,A2003081,2003-03-22,0.1122,0.3344,240.8779,0.2222,0.2499,0.0012,0.0342,1089,964,88.52,2015156190733,0.2809
MOD13Q1,250m_16_days_NDVI,A2003081,2003-03-22,0.3151,0.9015,575.254,0.5864,0.5967,0.0071,0.084,1089,964,88.52,2015156190733,0.6308
MOD13Q1,250m_16_days_EVI,A2003097,2003-04-07,0.0533,0.3479,273.6648,0.2946,0.2649,0.0022,0.0474,1089,1033,94.86,2015158152045,0.3264
MOD13Q1,250m_16_days_NDVI,A2003097,2003-04-07,0.2579,0.8338,706.0986,0.5759,0.6835,0.0061,0.078,1089,1033,94.86,2015158152045,0.7598
MOD13Q1,250m_16_days_EVI,A2003113,2003-04-23,0.0566,0.64,243.2736,0.5834,0.2667,0.0053,0.0725,1089,912,83.75,2015158152314,0.3073
MOD13Q1,250m_16_days_NDVI,A2003113,2003-04-23,0.0966,0.8486,531.8983,0.752,0.5832,0.0107,0.1033,1089,912,83.75,2015158152314,0.6737
MOD13Q1,250m_16_days_EVI,A2003129,2003-05-09,0.1303,0.3863,275.0612,0.256,0.2526,0.0013,0.0362,1089,1089,100.0,2015158153745,0.2648
MOD13Q1,250m_16_days_NDVI,A2003129,2003-05-09,0.3239,0.7794,606.3998,0.4555,0.5568,0.0054,0.0732,1089,1089,100.0,2015158153745,0.5836
MOD13Q1,250m_16_days_EVI,A2003145,2003-05-25,0.1157,0.3907,309.808,0.275,0.2845,0.0018,0.0421,1089,1089,100.0,2015158160138,0.3131
MOD13Q1,250m_16_days_NDVI,A2003145,2003-05-25,0.3291,0.741,624.429,0.4119,0.5734,0.005,0.0708,1089,1089,100.0,2015158160138,0.6037
MOD13Q1,250m_16_days_EVI,A2003161,2003-06-10,0.1553,0.4278,335.3668,0.2725,0.308,0.0021,0.0457,1089,1089,100.0,2015159143331,0.3219
MOD13Q1,250m_16_days_NDVI,A2003161,2003-06-10,0.3095,0.7629,613.7122,0.4534,0.5636,0.005,0.0704,1089,1089,100.0,2015159143331,0.5849
MOD13Q1,250m_16_days_EVI,A2003177,2003-06-26,0.1453,0.4626,321.5374,0.3173,0.2953,0.002,0.0449,1089,1089,100.0,2015161132916,0.2995
MOD13Q1,250m_16_days_NDVI,A2003177,2003-06-26,0.3012,0.755,624.549,0.4538,0.5735,0.0059,0.0768,1089,1089,100.0,2015161132916,0.591
MOD13Q1,250m_16_days_EVI,A2003193,2003-07-12,0.1425,0.473,320.5179,0.3305,0.2943,0.002,0.0453,1089,1089,100.0,2015153110131,0.3094
MOD13Q1,250m_16_days_NDVI,A2003193,2003-07-12,0.2944,0.7473,629.587,0.4529,0.5781,0.0063,0.0796,1089,1089,100.0,2015153110131,0.6169
MOD13Q1,250m_16_days_EVI,A2003209,2003-07-28,0.1295,0.466,293.7407,0.3365,0.2697,0.0019,0.0438,1089,1089,100.0,2015153110208,0.2738
MOD13Q1,250m_16_days_NDVI,A2003209,2003-07-28,0.2831,0.7397,602.0464,0.4566,0.5528,0.006,0.0771,1089,1089,100.0,2015153110208,0.5443
MOD13Q1,250m_16_days_EVI,A2003225,2003-08-13,0.1235,0.4391,289.507,0.3156,0.2658,0.0015,0.0391,1089,1089,100.0,2015153114407,0.2884
MOD13Q1,250m_16_days_NDVI,A2003225,2003-08-13,0.2854,0.7754,651.2826,0.49,0.5981,0.0071,0.084,1089,1089,100.0,2015153114407,0.6513
