Fct1,Fct2,Fct3,Fct4,Fct5,Fct6,Fct7,Fct8,SWC_nep,ExpID,G_o,G_1,m,G_1_VPD_m,G_v,NSE,LCE,Ap,AfT1,AfT2,AfT3
1,1,1,1,1,1,1,1,0.05,1,0.048936117813858,8.7270471740049,0.33541428034851,7.50434990013101,0.179981655440339,0.238481456899556,0.255483931723456,0.842145876511627,0.0962414777799141,1.08126699042027,1.31371268302626
1,1,1,1,1,1,1,1,0.15,1,0.0345386014864316,11.3834428185511,0.737329899455966,8.21829157806428,0.187905778034734,0.550739308859309,0.516820035718326,0.69933987735321,0.221783549286875,0.268355292089917,0.616486029113173
1,1,1,1,1,1,1,1,0.25,1,0.189470746058704,8.48477729370788,0.836837608914791,7.14787980476984,0.25452956123334,-0.14171752865572,0.115943370967646,0.835673185788833,-0.0354180020707359,0.0736808790187139,0.664290103654395
1,1,1,1,1,1,1,1,0.35,1,0.193509814698588,5.93429665573993,0.236655867252629,5.88174719106036,0.269776003619797,0.272343242075302,0.148612009131153,0.677405916773013,0.102602616267816,0.130798074009368,0.185723560696921
1,1,1,1,1,1,1,1,0.45,1,0.0866248287845791,7.70639543482034,0.308726565024479,7.43712733974577,0.408404947912837,0.11275074500343,0.20981021762746,0.711536629220947,-0.0214124794245003,0.0732191923748604,0.109643754874545
1,1,1,1,1,1,1,1,0.55,1,0.356111301775031,1.81943944579624,1.21835791447661,2.80972383084008,0.131903004204325,0.205293448890257,0.190911072019359,0.696132969491753,-0.163904112681033,-0.161251707679812,-0.0781160007920153
1,1,1,1,1,1,1,1,0.65,1,-0.0366115182884669,20.9332524246236,-0.0575279237381196,20.7307083079365,0.854486876029638,-0.540129450342422,-0.581357466721894,0.211053260558131,-0.0367711798457159,-0.0335068849922723,-0.0335068849922723
2,1,1,1,1,1,1,1,0.05,2,0.0490442348500177,4.44122413439103,0.417263853638443,3.68087912981694,0.179755683168379,0.240179776574548,0.25628104686219,0.841442039904088,0.095567573090465,1.11771449283277,1.32280166846789
2,1,1,1,1,1,1,1,0.15,2,0.0323262146333642,6.0628821188191,0.830656920184,4.20027549936622,0.190887902819312,0.552691946217564,0.518465468507655,0.691957426034645,0.170533056805837,0.315639698156327,0.649549292166766
2,1,1,1,1,1,1,1,0.25,2,0.184146438828955,4.34955858849682,0.971487045909707,3.56451924665815,0.257443369518758,-0.181319157824905,0.105145231684946,0.835629347318083,-0.0349281761381837,0.0722289965468793,0.598007454647868
2,1,1,1,1,1,1,1,0.35,2,0.193141173319912,2.71136101052659,0.308647711016724,2.68008973316039,0.26969854682862,0.272431007925064,0.147139768948117,0.688625185494017,0.0856125096231798,0.116165188854085,0.186485898557717
2,1,1,1,1,1,1,1,0.45,2,0.0855623178296284,3.82212067192653,0.382265329420509,3.65745560108845,0.410005407874436,0.108327835256993,0.207610302035505,0.740399475557971,-0.0343945956471247,0.0504528374635052,0.089038783040608
2,1,1,1,1,1,1,1,0.55,2,0.312783476003763,0.72946533560848,1.48235866263509,1.23772716059213,0.179922739123462,0.201935712469354,0.190572145324284,0.693457790621118,-0.229933680420967,-0.176158179598309,-0.0493105569790534
2,1,1,1,1,1,1,1,0.65,2,-0.0366286931178287,12.0829958111478,-0.0620656614704374,11.95691064931,0.854480075111424,-0.53970689746604,-0.581256735635745,0.211053260558131,-0.0367711798457159,-0.0335068849922723,-0.0335068849922723
1,2,1,1,1,1,1,1,0.05,3,0.0349900486855099,8.13545390704622,0.135459643536786,7.65433019280501,0.175560761967065,0.636110349706301,0.688479546699931,0.704900525708623,0.114463602645075,0.133091920347931,0.387453481853126
1,2,1,1,1,1,1,1,0.15,3,0.0425781795232387,10.5104241070209,0.785594828346272,7.42790286369605,0.170229951519095,0.708883315396243,0.622575580161989,0.677936085766004,0.0357698404189766,0.106067782019434,0.226722659552539
1,2,1,1,1,1,1,1,0.25,3,0.104623110835559,10.8840026606848,0.750256708055647,9.33317455473366,0.325514360944438,0.727700343420852,0.743538082386757,0.658648578349111,-0.123603401474609,0.00769052684068246,0.0652373130927698
1,2,1,1,1,1,1,1,0.35,3,0.198593633327427,5.84476472002096,0.364769948711205,5.76518100130967,0.266884423032956,0.711978061507852,0.617748403183838,0.567592169345206,-0.0676531506319344,-0.0523027223358141,0.00882212312051346
1,2,1,1,1,1,1,1,0.45,3,0.0526465103719582,8.39064243586665,0.288990138791995,8.11589810873357,0.443965868546614,0.504568612274164,0.629866476868043,0.636897420794617,-0.00216396986516752,-0.0458768859144773,-0.0292382240239156
1,2,1,1,1,1,1,1,0.55,3,0.164522705990742,4.27586261755529,0.912586685008635,5.92086568412888,0.284781705275432,0.666431318356097,0.68951726217112,0.515523276289972,-0.0256190611051246,-0.0213825981060126,0.0337550722437727
1,2,1,1,1,1,1,1,0.65,3,-0.0770857841815618,21.4174949537899,0.0443654076550856,21.578691666725,0.880059802000395,0.824776554601024,0.842072245191909,0.193845020180833,-0.193845020180833,-0.193845020180832,-0.193845020180832
2,2,1,1,1,1,1,1,0.05,4,0.0350203788559729,4.09429245598999,0.17534153873287,3.78363855792282,0.176363903109096,0.636166299047226,0.688178431882877,0.704900525708623,0.114463602645075,0.133091920347931,0.387453481853126
