Fct1,Fct2,Fct3,Fct4,Fct5,Fct6,Fct7,Fct8,SWC_nep,ExpID,G_o,G_1,m,G_1_VPD_m,G_v,NSE,LCE,Ap,AfT1,AfT2,AfT3
1,1,1,1,1,1,1,1,0.05,1,-0.00379076515862278,4.82373302039004,0.397056434509271,3.83238108725222,0.0544871979093814,0.544885432145323,0.578601804966155,0.737652140426504,0.534762785446282,0.860395141253534,1.60028684225045
1,1,1,1,1,1,1,1,0.15,1,-0.00378392660346514,5.1471399069606,0.48107497661614,4.394564209952,0.0802604770101964,0.588350309201239,0.617935006669972,0.717204069568405,0.225469118572785,0.181083265172073,0.817405154880017
1,1,1,1,1,1,1,1,0.25,1,0.0109928687583116,4.84795331181958,0.594996894286825,4.27373632728067,0.0959893537523238,0.479723378667544,0.42092579521047,0.707782795946,0.25487752192835,0.135135736537007,0.614909614268496
1,1,1,1,1,1,1,1,0.35,1,0.0419001953631163,3.27855555444894,0.899106230448802,3.17043902891876,0.0631273115475031,0.456251195488934,0.529603273344668,0.707094484064532,0.0989226301802888,-0.0437452152119642,0.280643256284304
1,1,1,1,1,1,1,1,0.45,1,0.0374769562263845,3.54011771648553,0.736504568159635,3.3868240677123,0.0723877169031953,0.396218324845146,0.467953533247646,0.650996890627985,0.0594554978541194,-0.0251652451667535,0.141163629111979
1,1,1,1,1,1,1,1,0.55,1,0.0108554484995389,5.60264110980737,0.437564441053132,5.0725906501019,0.0833809577224299,0.743670947994388,0.740913750184455,0.598672345755938,0.186566808226413,0.399411057126167,0.392876108326004
1,1,1,1,1,1,1,1,0.65,1,0.0433335895618417,3.95379650670638,0.668782337108058,4.43924815690104,0.0641702828465766,0.611109897752165,0.540766334824179,0.729666862808427,0.0121970276921454,0.228251300053533,0.587456386263099
1,1,1,1,1,1,1,1,0.75,1,0.0581534779588592,3.40726524984356,0.855357866154604,5.15691219656839,0.0487156921586613,0.478843764076916,0.386279707525109,0.655599251420604,-0.107760124705475,-0.0566288556757513,-0.0429168946185261
1,1,1,1,1,1,1,1,0.85,1,0.0600454428350792,1.77921200139244,-0.472505517493093,1.5303081817764,0.00979793082452635,-0.572713423834719,-0.0974015748402348,0.46513158588261,-0.00789762382439062,0.0870180924790735,0.12931730591883
1,1,1,1,1,1,1,1,0.95,1,0.027002777791254,4.71111705947195,-1.16800866906996,3.1215219155742,0.0331667089377655,0.697968301852065,0.580200630927075,0.306967553505269,0.202947755831837,0.202947755831837,0.225867396443757
2,1,1,1,1,1,1,1,0.05,2,-0.00463709727094385,2.00816236943588,0.59492138050358,1.42263623840424,0.0553369749630073,0.543766753570329,0.578675307748937,0.736753933158518,0.492383464756096,0.927622859365609,1.60793146884958
2,1,1,1,1,1,1,1,0.15,2,-0.00559967717385748,2.20316839098577,0.6736394485097,1.76570577547611,0.0821737614362406,0.582889659241805,0.613835697804694,0.728757418665113,0.171712705604808,0.231378528400696,0.800372297984954
2,1,1,1,1,1,1,1,0.25,2,0.00610689800610551,2.07319172457457,0.817275303938215,1.74355255640832,0.10068780102581,0.486585859327857,0.431994639256491,0.721957302396952,0.23506130322056,0.131058846421242,0.561200327948495
2,1,1,1,1,1,1,1,0.35,2,0.0349391698071792,1.13514160121956,1.34739779498753,1.07950774310496,0.0701876802098024,0.406932852965334,0.513250992465943,0.704438400710059,-0.0123162147039694,-0.0981774253371947,0.233958640875558
2,1,1,1,1,1,1,1,0.45,2,0.0268555432503874,1.34606929154926,1.10741968768724,1.25940487641543,0.0791239683706459,0.387026390152693,0.463271253699088,0.628741835280335,0.0043143281499058,-0.0489980143527808,0.155070383423689
2,1,1,1,1,1,1,1,0.55,2,0.00939936921738853,2.50175988013353,0.587872671902407,2.1890499574682,0.0856286021101283,0.744206469424791,0.745655998301755,0.595403107442189,0.213661463932835,0.409708310121177,0.376920026403003
2,1,1,1,1,1,1,1,0.65,2,0.0385251776074057,1.67702454479532,0.851775212517539,1.94355271997719,0.0688639784600345,0.60679438848022,0.543521307384907,0.726276558010932,-0.0107376514429192,0.262911192398645,0.627239612174253
2,1,1,1,1,1,1,1,0.75,2,0.0550128446153068,1.47595427710808,1.01431393654709,2.4127044213073,0.0538326408559581,0.473691826764428,0.388066425917601,0.627982712893729,-0.110928501574765,-0.0614152193864241,-0.0649673003895806
