Fct1,Fct2,Fct3,Fct4,Fct5,Fct6,Fct7,Fct8,SWC_nep,ExpID,G_o,G_1,m,G_1_VPD_m,G_v,NSE,LCE,Ap,AfT1,AfT2,AfT3
1,1,1,1,1,1,1,1,0.05,1,0.0788256156952785,1.5414733105331,0.667672529054977,1.67121786488196,0.0500157359531308,0.143313750524074,0.104434528434882,0.895607882461849,0.208546360993999,-0.00299448039317427,0.967185094231314
1,1,1,1,1,1,1,1,0.15,1,0.0643218115323683,1.67060430402905,0.362865998035702,1.84681508318961,0.0470076390804077,0.029111708881448,0.00424300117981535,0.870764570157803,0.154056326840297,0.477681657685006,0.865926778997018
1,1,1,1,1,1,1,1,0.25,1,0.0471123158243923,2.02738417450618,0.209679689158986,2.0918611171769,0.0578694731631822,0.283371493549553,0.274844742394659,0.831688272006612,0.486131779720133,1.23822881083678,1.5961004472333
1,1,1,1,1,1,1,1,0.35,1,0.0566620025877674,1.75850627164564,0.248619273786988,1.91166399650606,0.0639308022191166,0.104606031103027,0.118711900299817,0.870696978961943,0.331017869315684,0.731753493921845,1.36695358338893
1,1,1,1,1,1,1,1,0.45,1,0.049478170545055,1.99933395967978,0.323163301855175,2.3085832316192,0.0990850239341434,0.260136088050433,0.275730999851509,0.84596007269435,0.214352860951872,0.501584836746903,1.04929356828225
1,1,1,1,1,1,1,1,0.55,1,0.0279475858020408,2.44033319073677,-0.200729904369626,2.28708560723999,0.0690434788832588,0.195918635394855,0.245092282018902,0.727514874766115,0.216798444847431,0.410964893592139,0.421813698886896
1,1,1,1,1,1,1,1,0.65,1,0.0258867968885273,1.27229082161267,2.49080915933284,3.38780489039712,0.0539133727534938,-0.49422175625739,-0.800859457449755,0.510044034217282,0.266471706404303,0.142859633886432,0.297580786852397
1,1,1,1,1,1,1,1,0.75,1,-0.000358134313948513,3.14026292289876,0.765366629867149,3.13714201573605,0.0541007281191448,0.100048902268295,0.193311578586916,0.464651926747467,-0.0635521535211868,0.0521633702938353,0.193699871665359
2,1,1,1,1,1,1,1,0.05,2,0.0611604940880466,0.324091804479171,1.17514742585111,0.37362951425141,0.0698274500603714,0.135219720855743,0.129992858755892,0.901755013307573,0.139155120439642,0.38272221833722,1.09586814321623
2,1,1,1,1,1,1,1,0.15,2,0.0599791740796452,0.190440531905397,0.849322399674462,0.2408197034363,0.0502959093752289,-0.00429209179624768,-0.0414287095300974,0.855979061951766,0.251064805643641,0.747901021577201,1.0204030781849
2,1,1,1,1,1,1,1,0.25,2,0.0455194702003029,0.318228380028652,0.459228694718301,0.340814329670564,0.0589912435170772,0.272486248383602,0.27581221726869,0.843438263747421,0.528155331248968,1.57436418792732,1.78631540279439
2,1,1,1,1,1,1,1,0.35,2,0.055083275301455,0.129189808740408,1.04257337932302,0.183364355678387,0.0656677698117623,0.103344410672045,0.118201617792965,0.859272687472475,0.383737100287049,0.905195790518431,1.47484358780323
2,1,1,1,1,1,1,1,0.45,2,0.0452753758459707,0.364623687483886,0.679905362633324,0.493463784872381,0.103730240480035,0.25445983272496,0.281984367467066,0.842788237341358,0.191134812444981,0.656865060634719,1.0825808090015
