Fct1,Fct2,Fct3,Fct4,Fct5,Fct6,Fct7,Fct8,SWC_nep,ExpID,G_o,G_1,m,G_1_VPD_m,G_v,NSE,LCE,Ap,AfT1,AfT2,AfT3
1,1,1,1,1,1,1,1,0.35,1,0.0253199780856679,10.5064595320397,1.12307224873374,15.0301817504466,0.0317939350608463,-0.182212058338397,-0.0394600175582831,0.674899015348519,0.106464501806255,0.0474873971101363,0.0411151851360261
1,1,1,1,1,1,1,1,0.45,1,0.0929157831211295,1.37427431794482,0.285567818647764,1.39497193005422,0.00632661342742737,0.0204013761916101,-0.957605754883603,0.901080959870416,-0.191949782848,0.140660844862985,0.286636441607349
1,1,1,1,1,1,1,1,0.55,1,0.0431379254660968,6.08668779179853,0.142496195572697,6.08236348498484,0.0749806715330382,0.216126206251997,0.259408013113389,0.837257724737598,0.30757768433258,0.869177178810892,1.0757587513345
1,1,1,1,1,1,1,1,0.65,1,0.0606479388934344,4.83246161560791,0.254632231085413,4.6415680882424,0.0555078873398245,0.285967776834389,0.191802406854997,0.810586889596364,0.240470802951369,0.601576260786507,0.627149235895961
1,1,1,1,1,1,1,1,0.75,1,0.0561084163651428,3.82070855385978,0.452895743437384,3.70227624887831,0.0449326187534447,0.192059532778386,0.179382029193302,0.782802383958484,0.398623186302488,0.483070355923453,0.690905107568132
1,1,1,1,1,1,1,1,0.85,1,0.0747595108730366,5.25425518984744,0.176245900670683,5.35904895936922,0.0800745536934379,0.239484746885691,0.213523912650628,0.684529934151965,0.0264041713024819,0.089222112961901,0.186180318856761
2,1,1,1,1,1,1,1,0.35,2,0.0251092682911552,5.76051966327637,1.20102469607848,8.44818356141329,0.0320623596601636,-0.190075105155603,-0.0437361969769647,0.674760935687987,0.114843671047426,0.0550143497836912,0.0273100151711127
2,1,1,1,1,1,1,1,0.45,2,0.0914556847925501,0.0517080730911497,1.15241933756938,0.0549233742397357,0.00768277219059506,0.0195293284984247,-0.564633698422486,0.896759352429742,-0.153324868196802,0.269956910603328,0.347532933828799
2,1,1,1,1,1,1,1,0.55,2,0.0428561486897068,2.8164576576243,0.18371735787572,2.8138781252406,0.075263294851079,0.215860221243012,0.259134165434953,0.837257724737598,0.30757768433258,0.869177178810892,1.0757587513345
2,1,1,1,1,1,1,1,0.65,2,0.0603182034078184,2.02512107789919,0.362380665350374,1.91223210004434,0.0559809260503404,0.287334692311761,0.191200409481317,0.809615244074034,0.230180973686107,0.601932076439621,0.635710258652039
2,1,1,1,1,1,1,1,0.75,2,0.0567795167729945,1.3107160968982,0.791739707771793,1.24051557834694,0.0443725672449339,0.184739930160545,0.178694070522313,0.780347357282826,0.46150037630231,0.5320086172001,0.782338275998421
2,1,1,1,1,1,1,1,0.85,2,0.0744807685881307,2.3025430983323,0.22966072072129,2.36256425248015,0.0797366658111302,0.238987253979035,0.212258309646921,0.687631145828858,0.00180492202984785,0.0667834256876732,0.181542508854747
1,2,1,1,1,1,1,1,0.35,3,0.0102525679205139,11.2117765633896,1.03208471673682,15.5805761843632,0.0329704008014673,0.145112040776997,0.208062014560098,0.660731301414831,-0.114264644523744,0.0110079452339676,0.0477173075714514
1,2,1,1,1,1,1,1,0.45,3,0.0861417358937257,1.37486596987223,0.417455480339661,1.4052406580958,0.00661432256362002,-0.0904760710883366,0.188707875917831,0.805951203528912,-0.146590025384244,-0.360961185287552,-0.201075657636158
1,2,1,1,1,1,1,1,0.55,3,0.0566914585025449,4.53900545549453,0.206896759716272,4.53432404352929,0.0559367620114372,0.559601273952446,0.646415650244691,0.736763924654075,0.141236278729439,-0.031693943862582,0.0945185490813723
1,2,1,1,1,1,1,1,0.65,3,0.0710031036599734,3.72632323770325,0.451244204683029,3.46945781351845,0.0421707030128154,0.606870663031774,0.572245048966122,0.684413805354101,0.00069790812600546,-0.0687923325545704,-0.0420574181601635
1,2,1,1,1,1,1,1,0.75,3,0.0593166899486572,2.76806599550742,0.0373668953417588,2.7608839678909,0.0341897144018607,0.6295695904094,0.690774427872232,0.56669850195864,0.237704607987259,0.208136638668738,0.111223649071582
1,2,1,1,1,1,1,1,0.85,3,0.0938867264476302,2.93944110264325,0.538125513516113,3.12213217835104,0.0500431135372793,0.452076237811286,0.533391985734185,0.579360910464079,0.039049603990048,0.0372328561058929,0.0559876952581221
2,2,1,1,1,1,1,1,0.35,4,0.0100677275069102,6.1337211683895,1.11708496377133,8.75795740968671,0.0330588621486418,0.142023173681839,0.205674736557995,0.660731301414831,-0.114264644523744,0.0110079452339676,0.0477173075714514
2,2,1,1,1,1,1,1,0.45,4,0.0871267978971452,-0.129186658738096,-3.68081237777503,-0.106546419345565,0.00611526723489842,-0.0964383421224679,0.1747976520434,0.803319319404187,-0.146477996651837,-0.348416052309436,-0.217407614443769
2,2,1,1,1,1,1,1,0.55,4,0.056537975906052,1.83668975810571,0.31850926256056,1.83377434914398,0.0559328403164632,0.558842598779736,0.646070122556552,0.737614956439178,0.130914300127071,-0.0374963107339805,0.0881885230267961
2,2,1,1,1,1,1,1,0.65,4,0.0689743109578251,1.36643259360098,0.669183137972133,1.22910259051065,0.0439087695832541,0.607593326312478,0.575695324517474,0.683640491104816,0.00948105482339541,-0.0617659818698522,-0.033416049865872
2,2,1,1,1,1,1,1,0.75,4,0.0592977362006866,0.726491672634781,0.0722820057285706,0.722849859496526,0.0340330581112127,0.629163679659753,0.691136361990806,0.569491046347416,0.245910856748952,0.215931248489299,0.118534877549339
